date,series_key,value
2017-03-16,fx_vcb,22810.0
2017-03-16,fx_tudo,22810.0
2017-03-16,fx_sbv,22870.0
2017-03-17,world_gold_usd,1229.8
2017-03-17,world_gold_vnd,33828050.0
2017-03-17,sjc_sell,35588000.0
2017-03-17,gap,1759950.0
2017-03-17,pct_gap,0.05202635091292581
2017-03-17,usd_vnd,22815.0
2017-03-17,fx_vcb,22815.0
2017-03-17,fx_tudo,22813.0
2017-03-17,fx_sbv,22869.0
2017-03-20,world_gold_usd,1233.6
2017-03-20,world_gold_vnd,33940013.0
2017-03-20,sjc_sell,35623000.0
2017-03-20,gap,1682987.0
2017-03-20,pct_gap,0.04958710534377226
2017-03-20,usd_vnd,22820.0
2017-03-20,fx_vcb,22820.0
2017-03-20,fx_tudo,22810.0
2017-03-20,fx_sbv,22872.0
2017-03-21,world_gold_usd,1246.1
2017-03-21,world_gold_vnd,34283925.0
2017-03-21,sjc_sell,35648000.0
2017-03-21,gap,1364075.0
2017-03-21,pct_gap,0.039787597248564746
2017-03-21,usd_vnd,22820.0
2017-03-21,fx_vcb,22820.0
2017-03-21,fx_tudo,22800.0
2017-03-21,fx_sbv,22872.0
2017-03-22,world_gold_usd,1249.3
2017-03-22,world_gold_vnd,34356905.0
2017-03-22,sjc_sell,35693000.0
2017-03-22,gap,1336095.0
2017-03-22,pct_gap,0.03888868918780664
2017-03-22,usd_vnd,22810.0
2017-03-22,fx_vcb,22810.0
2017-03-22,fx_tudo,22790.0
2017-03-22,fx_sbv,22871.0
2017-03-23,world_gold_usd,1246.9
2017-03-23,world_gold_vnd,34305936.0
2017-03-23,sjc_sell,36690000.0
2017-03-23,gap,2384064.0
2017-03-23,pct_gap,0.06949421231357746
2017-03-23,usd_vnd,22820.0
2017-03-23,fx_vcb,22820.0
2017-03-23,fx_tudo,22790.0
2017-03-23,fx_sbv,22871.0
2017-03-24,world_gold_usd,1248.2
2017-03-24,world_gold_vnd,34341703.0
2017-03-24,sjc_sell,36570000.0
2017-03-24,gap,2228297.0
2017-03-24,pct_gap,0.06488603666510073
2017-03-24,usd_vnd,22820.0
2017-03-24,fx_vcb,22820.0
2017-03-24,fx_tudo,22800.0
2017-03-24,fx_sbv,22874.0
2017-03-27,world_gold_usd,1255.4
2017-03-27,world_gold_vnd,34517093.0
2017-03-27,sjc_sell,35773000.0
2017-03-27,gap,1255907.0
2017-03-27,pct_gap,0.036385074490485045
2017-03-27,usd_vnd,22805.0
2017-03-27,fx_vcb,22805.0
2017-03-27,fx_tudo,22780.0
2017-03-27,fx_sbv,22874.0
2017-03-28,world_gold_usd,1255.3
2017-03-28,world_gold_vnd,34521910.0
2017-03-28,sjc_sell,35698000.0
2017-03-28,gap,1176090.0
2017-03-28,pct_gap,0.03406792961339625
2017-03-28,usd_vnd,22810.0
2017-03-28,fx_vcb,22810.0
2017-03-28,fx_tudo,22780.0
2017-03-28,fx_sbv,22871.0
2017-03-29,world_gold_usd,1253.4
2017-03-29,world_gold_vnd,34431879.0
2017-03-29,sjc_sell,35648000.0
2017-03-29,gap,1216121.0
2017-03-29,pct_gap,0.03531962342223612
2017-03-29,usd_vnd,22785.0
2017-03-29,fx_vcb,22785.0
2017-03-29,fx_tudo,22780.0
2017-03-29,fx_sbv,22878.0
2017-03-30,world_gold_usd,1245.0
2017-03-30,world_gold_vnd,34208630.0
2017-03-30,sjc_sell,35638000.0
2017-03-30,gap,1429370.0
2017-03-30,pct_gap,0.041783900729143494
2017-03-30,usd_vnd,22790.0
2017-03-30,fx_vcb,22790.0
2017-03-30,fx_tudo,22780.0
2017-03-30,fx_sbv,22883.0
2017-03-31,world_gold_usd,1247.3
2017-03-31,world_gold_vnd,34271827.0
2017-03-31,sjc_sell,35583000.0
2017-03-31,gap,1311173.0
2017-03-31,pct_gap,0.03825804209387495
2017-03-31,usd_vnd,22790.0
2017-03-31,fx_vcb,22790.0
2017-03-31,fx_tudo,22780.0
2017-03-31,fx_sbv,22894.0
2017-04-03,world_gold_usd,1250.8
2017-04-03,world_gold_vnd,34307674.0
2017-04-03,sjc_sell,36348000.0
2017-04-03,gap,2040326.0
2017-04-03,pct_gap,0.059471417386092684
