date,series_key,value
2011-06-01,trade_balance,-212.0
2011-07-01,cpi_yoy,22.1634
2011-07-01,exports_yoy,54.68
2011-07-01,iip_yoy,1.5197
2011-07-01,imports_yoy,18.4047
2011-07-01,reserves,17567.1581
2011-07-01,trade_balance,1001.0
2011-08-01,cpi_yoy,23.0166
2011-08-01,exports_yoy,35.5443
2011-08-01,iip_yoy,6.2656
2011-08-01,imports_yoy,35.8732
2011-08-01,reserves,16577.1838
2011-08-01,trade_balance,-675.0
2011-09-01,cpi_yoy,22.4216
2011-09-01,exports_yoy,32.2586
2011-09-01,iip_yoy,6.9294
2011-09-01,imports_yoy,37.9106
2011-09-01,reserves,15873.7177
2011-09-01,trade_balance,-1578.0
2011-10-01,cpi_yoy,21.5857
2011-10-01,exports_yoy,34.0436
2011-10-01,iip_yoy,3.4316
2011-10-01,imports_yoy,24.8749
2011-10-01,reserves,15380.9825
2011-10-01,trade_balance,-807.0
2011-11-01,cpi_yoy,19.831
2011-11-01,exports_yoy,33.1048
2011-11-01,iip_yoy,4.4894
2011-11-01,imports_yoy,18.8703
2011-11-01,reserves,14672.2485
2011-11-01,trade_balance,-645.0
2011-12-01,cpi_yoy,18.1272
2011-12-01,exports_yoy,20.3367
2011-12-01,iip_yoy,12.1901
2011-12-01,imports_yoy,5.969
2011-12-01,reserves,14045.5603
2011-12-01,trade_balance,-279.0
2012-01-01,cpi_yoy,17.268
2012-01-01,exports_yoy,-4.4429
2012-01-01,iip_yoy,-13.0582
2012-01-01,imports_yoy,-14.8589
2012-01-01,reserves,14645.5308
2012-01-01,trade_balance,31.0
2012-02-01,cpi_yoy,16.4409
2012-02-01,exports_yoy,67.1114
2012-02-01,iip_yoy,18.1222
2012-02-01,imports_yoy,41.8488
2012-02-01,reserves,15343.4416
2012-02-01,trade_balance,-495.0
2012-03-01,cpi_yoy,14.1502
2012-03-01,exports_yoy,24.7421
2012-03-01,iip_yoy,8.221
2012-03-01,imports_yoy,2.4953
2012-03-01,reserves,18340.3235
2012-03-01,trade_balance,271.0
2012-04-01,cpi_yoy,10.5374
2012-04-01,exports_yoy,17.5079
2012-04-01,iip_yoy,4.599
2012-04-01,imports_yoy,-0.6177
2012-04-01,reserves,20416.7502
2012-04-01,trade_balance,-117.0
2012-05-01,cpi_yoy,8.342
2012-05-01,exports_yoy,31.455
2012-05-01,iip_yoy,6.0961
2012-05-01,imports_yoy,14.8773
2012-05-01,reserves,20830.7209
2012-05-01,trade_balance,-689.0
2012-06-01,cpi_yoy,6.8952
2012-06-01,exports_yoy,17.0766
2012-06-01,iip_yoy,2.5694
2012-06-01,imports_yoy,9.5439
2012-06-01,reserves,20623.3318
2012-06-01,trade_balance,414.0
2012-07-01,cpi_yoy,5.3526
2012-07-01,exports_yoy,8.476
2012-07-01,iip_yoy,6.0078
2012-07-01,imports_yoy,17.3411
2012-07-01,reserves,20964.5685
2012-07-01,trade_balance,341.0
2012-08-01,cpi_yoy,5.0394
2012-08-01,exports_yoy,9.8191
2012-08-01,iip_yoy,3.0371
2012-08-01,imports_yoy,3.2159
2012-08-01,reserves,21721.7215
2012-08-01,trade_balance,-76.0
2012-09-01,cpi_yoy,6.4772
2012-09-01,exports_yoy,14.7367
2012-09-01,iip_yoy,2.7864
2012-09-01,imports_yoy,-4.631
2012-09-01,reserves,22244.3529
2012-09-01,trade_balance,84.0
2012-10-01,cpi_yoy,6.997
2012-10-01,exports_yoy,23.1079
2012-10-01,iip_yoy,4.9361
2012-10-01,imports_yoy,11.4972
2012-10-01,reserves,22343.8776
2012-10-01,trade_balance,79.0
2012-11-01,cpi_yoy,7.0823
2012-11-01,exports_yoy,16.8085
2012-11-01,iip_yoy,6.8265
2012-11-01,imports_yoy,4.5849
2012-11-01,reserves,24126.0628
2012-11-01,trade_balance,417.0
2012-12-01,cpi_yoy,6.8054
2012-12-01,exports_yoy,13.8592
2012-12-01,iip_yoy,4.0607
2012-12-01,imports_yoy,5.248
2012-12-01,reserves,26112.816
2012-12-01,trade_balance,488.0
2013-01-01,cpi_yoy,7.0697
2013-01-01,exports_yoy,64.2827
2013-01-01,iip_yoy,-16.6213
2013-01-01,imports_yoy,51.2139
2013-01-01,reserves,28781.2955
2013-01-01,trade_balance,966.0
2013-02-01,cpi_yoy,7.0169
2013-02-01,exports_yoy,-12.8584
2013-02-01,iip_yoy,-45.0473
2013-02-01,imports_yoy,-17.7357
2013-02-01,reserves,29148.8125
2013-02-01,trade_balance,-4.0
2013-03-01,cpi_yoy,6.643
2013-03-01,exports_yoy,9.3783
2013-03-01,iip_yoy,-32.5354
2013-03-01,imports_yoy,18.0545
2013-03-01,reserves,28867.3718
2013-03-01,trade_balance,-509.0
2013-04-01,cpi_yoy,6.611
2013-04-01,exports_yoy,11.3123
2013-04-01,iip_yoy,-30.9093
2013-04-01,imports_yoy,20.4661
2013-04-01,reserves,28014.7471
2013-04-01,trade_balance,-955.0
2013-05-01,cpi_yoy,6.3556
2013-05-01,exports_yoy,20.0973
2013-05-01,iip_yoy,-32.3506
2013-05-01,imports_yoy,18.7107
2013-05-01,reserves,27012.9593
2013-05-01,trade_balance,-684.0
2013-06-01,cpi_yoy,6.6861
2013-06-01,exports_yoy,9.329
2013-06-01,iip_yoy,-31.0192
2013-06-01,imports_yoy,11.9834
2013-06-01,reserves,25296.5779
2013-06-01,trade_balance,197.0
2013-07-01,cpi_yoy,7.2853
2013-07-01,exports_yoy,12.902
2013-07-01,iip_yoy,-31.6151
2013-07-01,imports_yoy,12.9628
2013-07-01,reserves,23595.9356
2013-07-01,trade_balance,379.0
2013-08-01,cpi_yoy,7.4985
2013-08-01,exports_yoy,14.2304
2013-08-01,iip_yoy,-31.2954
2013-08-01,imports_yoy,8.5104
2013-08-01,reserves,25442.6159
2013-08-01,trade_balance,508.0
2013-09-01,cpi_yoy,6.2994
2013-09-01,exports_yoy,17.3483
2013-09-01,iip_yoy,-31.8718
2013-09-01,imports_yoy,21.7387
2013-09-01,reserves,24858.3775
2013-09-01,trade_balance,-311.0
2013-10-01,cpi_yoy,5.92
2013-10-01,exports_yoy,20.5435
2013-10-01,iip_yoy,-30.9864
2013-10-01,imports_yoy,21.3613
2013-10-01,reserves,25718.5382
2013-10-01,trade_balance,11.0
2013-11-01,cpi_yoy,5.7829
2013-11-01,exports_yoy,14.4569
2013-11-01,iip_yoy,-33.0595
2013-11-01,imports_yoy,9.4867
2013-11-01,reserves,26133.2851
2013-11-01,trade_balance,975.0
2013-12-01,cpi_yoy,6.0361
2013-12-01,exports_yoy,11.6691
